WEEK,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE
09/10/2022,Israel,HaMerkaz,Protests,Peaceful protest,15,0,179831.0,Demonstrations
09/17/2022,Israel,HaMerkaz,Protests,Peaceful protest,5,0,100094.0,Demonstrations
09/24/2022,Israel,HaMerkaz,Protests,Peaceful protest,8,0,94319.0,Demonstrations
10/01/2022,Israel,HaMerkaz,Protests,Peaceful protest,4,0,97929.0,Demonstrations
10/08/2022,Israel,HaMerkaz,Protests,Peaceful protest,9,0,167014.0,Demonstrations
10/15/2022,Israel,HaMerkaz,Protests,Peaceful protest,9,0,115483.0,Demonstrations
10/22/2022,Israel,HaMerkaz,Protests,Peaceful protest,12,0,166354.0,Demonstrations
10/29/2022,Israel,HaMerkaz,Protests,Peaceful protest,13,0,178697.0,Demonstrations
11/05/2022,Israel,HaMerkaz,Protests,Peaceful protest,3,0,61446.0,Demonstrations
11/12/2022,Israel,HaMerkaz,Protests,Peaceful protest,1,0,28852.0,Demonstrations
11/19/2022,Israel,HaMerkaz,Protests,Peaceful protest,2,0,32547.0,Demonstrations
11/26/2022,Israel,HaMerkaz,Protests,Peaceful protest,1,0,8937.0,Demonstrations
12/03/2022,Israel,HaMerkaz,Protests,Peaceful protest,3,0,62378.0,Demonstrations
12/10/2022,Israel,HaMerkaz,Protests,Peaceful protest,3,0,68268.0,Demonstrations
12/24/2022,Israel,HaMerkaz,Protests,Peaceful protest,1,0,36912.0,Demonstrations
12/31/2022,Israel,HaMerkaz,Protests,Peaceful protest,1,0,8291.0,Demonstrations
01/07/2023,Israel,HaMerkaz,Protests,Peaceful protest,2,0,11229.0,Demonstrations
01/14/2023,Israel,HaMerkaz,Protests,Peaceful protest,5,0,66568.0,Demonstrations
01/21/2023,Israel,HaMerkaz,Protests,Peaceful protest,8,0,73389.0,Demonstrations
01/28/2023,Israel,HaMerkaz,Protests,Peaceful protest,13,0,170373.0,Demonstrations
02/04/2023,Israel,HaMerkaz,Protests,Peaceful protest,22,0,223717.0,Demonstrations
02/11/2023,Israel,HaMerkaz,Protests,Peaceful protest,12,0,155364.0,Demonstrations
02/18/2023,Israel,HaMerkaz,Protests,Peaceful protest,20,0,207214.0,Demonstrations
02/25/2023,Israel,HaMerkaz,Protests,Peaceful protest,24,0,288792.0,Demonstrations
03/04/2023,Israel,HaMerkaz,Protests,Peaceful protest,30,0,272707.0,Demonstrations
03/11/2023,Israel,HaMerkaz,Protests,Peaceful protest,26,0,271009.0,Demonstrations
03/18/2023,Israel,HaMerkaz,Protests,Peaceful protest,24,0,234122.0,Demonstrations
03/25/2023,Israel,HaMerkaz,Protests,Peaceful protest,35,0,273536.0,Demonstrations
04/01/2023,Israel,HaMerkaz,Protests,Peaceful protest,12,0,165911.0,Demonstrations
04/08/2023,Israel,HaMerkaz,Protests,Peaceful protest,11,0,150408.0,Demonstrations
04/15/2023,Israel,HaMerkaz,Protests,Peaceful protest,14,0,197556.0,Demonstrations
04/22/2023,Israel,HaMerkaz,Protests,Peaceful protest,15,0,245786.0,Demonstrations
04/29/2023,Israel,HaMerkaz,Protests,Peaceful protest,14,0,210094.0,Demonstrations
05/06/2023,Israel,HaMerkaz,Protests,Peaceful protest,15,0,242326.0,Demonstrations
05/13/2023,Israel,HaMerkaz,Protests,Peaceful protest,10,0,181585.0,Demonstrations
05/20/2023,Israel,HaMerkaz,Protests,Peaceful protest,17,0,203616.0,Demonstrations
05/27/2023,Israel,HaMerkaz,Protests,Peaceful protest,16,0,221705.0,Demonstrations
06/03/2023,Israel,HaMerkaz,Protests,Peaceful protest,16,0,249946.0,Demonstrations
06/10/2023,Israel,HaMerkaz,Protests,Peaceful protest,9,0,100678.0,Demonstrations
06/17/2023,Israel,HaMerkaz,Protests,Peaceful protest,13,0,205142.0,Demonstrations
06/24/2023,Israel,HaMerkaz,Protests,Peaceful protest,8,0,117807.0,Demonstrations
07/01/2023,Israel,HaMerkaz,Protests,Peaceful protest,24,0,292887.0,Demonstrations
07/08/2023,Israel,HaMerkaz,Protests,Peaceful protest,25,0,301373.0,Demonstrations
07/15/2023,Israel,HaMerkaz,Protests,Peaceful protest,47,0,369994.0,Demonstrations
07/22/2023,Israel,HaMerkaz,Protests,Peaceful protest,23,0,216469.0,Demonstrations
07/29/2023,Israel,HaMerkaz,Protests,Peaceful protest,11,0,208075.0,Demonstrations
08/05/2023,Israel,HaMerkaz,Protests,Peaceful protest,16,0,227193.0,Demonstrations
08/12/2023,Israel,HaMerkaz,Protests,Peaceful protest,12,0,208944.0,Demonstrations
08/19/2023,Israel,HaMerkaz,Protests,Peaceful protest,11,0,176219.0,Demonstrations
08/26/2023,Israel,HaMerkaz,Protests,Peaceful protest,9,0,146097.0,Demonstrations
09/02/2023,Israel,HaMerkaz,Protests,Peaceful protest,8,0,119695.0,Demonstrations
09/09/2023,Israel,HaMerkaz,Protests,Peaceful protest,10,0,204629.0,Demonstrations
09/16/2023,Israel,HaMerkaz,Protests,Peaceful protest,8,0,97588.0,Demonstrations
09/23/2023,Israel,HaMerkaz,Protests,Peaceful protest,13,0,176035.0,Demonstrations
09/30/2023,Israel,HaMerkaz,Protests,Peaceful protest,9,0,118236.0,Demonstrations
10/14/2023,Israel,HaMerkaz,Protests,Peaceful protest,2,0,47550.0,Demonstrations
11/04/2023,Israel,HaMerkaz,Protests,Peaceful protest,6,0,84627.0,Demonstrations
11/11/2023,Israel,HaMerkaz,Protests,Peaceful protest,3,0,32613.0,Demonstrations
11/18/2023,Israel,HaMerkaz,Protests,Peaceful protest,3,0,50181.0,Demonstrations
12/02/2023,Israel,HaMerkaz,Protests,Peaceful protest,5,0,43258.0,Demonstrations
12/16/2023,Israel,HaMerkaz,Protests,Peaceful protest,1,0,1747.0,Demonstrations
12/30/2023,Israel,HaMerkaz,Protests,Peaceful protest,2,0,43995.0,Demonstrations
01/06/2024,Israel,HaMerkaz,Protests,Peaceful protest,1,0,28169.0,Demonstrations
01/13/2024,Israel,HaMerkaz,Protests,Peaceful protest,1,0,29287.0,Demonstrations
01/20/2024,Israel,HaMerkaz,Protests,Peaceful protest,2,0,35025.0,Demonstrations
01/27/2024,Israel,HaMerkaz,Protests,Peaceful protest,4,0,81752.0,Demonstrations
02/03/2024,Israel,HaMerkaz,Protests,Peaceful protest,2,0,35025.0,Demonstrations
02/10/2024,Israel,HaMerkaz,Protests,Peaceful protest,10,0,116075.0,Demonstrations
02/17/2024,Israel,HaMerkaz,Protests,Peaceful protest,11,0,126335.0,Demonstrations
02/24/2024,Israel,HaMerkaz,Protests,Peaceful protest,3,0,68792.0,Demonstrations
03/02/2024,Israel,HaMerkaz,Protests,Peaceful protest,10,0,147216.0,Demonstrations
03/09/2024,Israel,HaMerkaz,Protests,Peaceful protest,5,0,91552.0,Demonstrations
03/16/2024,Israel,HaMerkaz,Protests,Peaceful protest,9,0,92568.0,Demonstrations
03/23/2024,Israel,HaMerkaz,Protests,Peaceful protest,2,0,49593.0,Demonstrations
03/30/2024,Israel,HaMerkaz,Protests,Peaceful protest,5,0,42978.0,Demonstrations
04/06/2024,Israel,HaMerkaz,Protests,Peaceful protest,7,0,106302.0,Demonstrations
04/13/2024,Israel,HaMerkaz,Protests,Peaceful protest,2,0,45317.0,Demonstrations
04/20/2024,Israel,HaMerkaz,Protests,Peaceful protest,7,0,64399.0,Demonstrations
04/27/2024,Israel,HaMerkaz,Protests,Peaceful protest,1,0,28169.0,Demonstrations
05/04/2024,Israel,HaMerkaz,Protests,Peaceful protest,4,0,57057.0,Demonstrations
05/11/2024,Israel,HaMerkaz,Protests,Peaceful protest,3,0,44097.0,Demonstrations
05/18/2024,Israel,HaMerkaz,Protests,Peaceful protest,7,0,68931.0,Demonstrations
05/25/2024,Israel,HaMerkaz,Protests,Peaceful protest,15,0,160026.0,Demonstrations
06/01/2024,Israel,HaMerkaz,Protests,Peaceful protest,9,0,83530.0,Demonstrations
06/08/2024,Israel,HaMerkaz,Protests,Peaceful protest,6,0,57773.0,Demonstrations
06/15/2024,Israel,HaMerkaz,Protests,Peaceful protest,8,0,112607.0,Demonstrations
06/22/2024,Israel,HaMerkaz,Protests,Peaceful protest,11,0,123176.0,Demonstrations
06/29/2024,Israel,HaMerkaz,Protests,Peaceful protest,6,0,68438.0,Demonstrations
07/06/2024,Israel,HaMerkaz,Protests,Peaceful protest,18,0,162300.0,Demonstrations
07/13/2024,Israel,HaMerkaz,Protests,Peaceful protest,7,0,68829.0,Demonstrations
07/20/2024,Israel,HaMerkaz,Protests,Peaceful protest,4,0,31334.0,Demonstrations
07/27/2024,Israel,HaMerkaz,Protests,Peaceful protest,5,0,41301.0,Demonstrations
08/03/2024,Israel,HaMerkaz,Protests,Peaceful protest,6,0,104955.0,Demonstrations
08/10/2024,Israel,HaMerkaz,Protests,Peaceful protest,4,0,62620.0,Demonstrations
08/17/2024,Israel,HaMerkaz,Protests,Peaceful protest,4,0,96961.0,Demonstrations
08/24/2024,Israel,HaMerkaz,Protests,Peaceful protest,5,0,132534.0,Demonstrations
08/31/2024,Israel,HaMerkaz,Protests,Peaceful protest,36,0,167955.0,Demonstrations
09/07/2024,Israel,HaMerkaz,Protests,Peaceful protest,11,0,168459.0,Demonstrations
09/14/2024,Israel,HaMerkaz,Protests,Peaceful protest,7,0,92571.0,Demonstrations
09/21/2024,Israel,HaMerkaz,Protests,Peaceful protest,7,0,108519.0,Demonstrations
10/05/2024,Israel,HaMerkaz,Protests,Peaceful protest,1,0,9072.0,Demonstrations
10/19/2024,Israel,HaMerkaz,Protests,Peaceful protest,1,0,9072.0,Demonstrations
10/26/2024,Israel,HaMerkaz,Protests,Peaceful protest,2,0,15633.0,Demonstrations
11/02/2024,Israel,HaMerkaz,Protests,Peaceful protest,10,0,109158.0,Demonstrations
11/09/2024,Israel,HaMerkaz,Protests,Peaceful protest,2,0,35190.0,Demonstrations
11/16/2024,Israel,HaMerkaz,Protests,Peaceful protest,3,0,30018.0,Demonstrations
11/23/2024,Israel,HaMerkaz,Protests,Peaceful protest,4,0,38309.0,Demonstrations
11/30/2024,Israel,HaMerkaz,Protests,Peaceful protest,1,0,9072.0,Demonstrations
12/07/2024,Israel,HaMerkaz,Protests,Peaceful protest,3,0,54389.0,Demonstrations
12/14/2024,Israel,HaMerkaz,Protests,Peaceful protest,2,0,22032.0,Demonstrations
12/21/2024,Israel,HaMerkaz,Protests,Peaceful protest,2,0,45800.0,Demonstrations
12/28/2024,Israel,HaMerkaz,Protests,Peaceful protest,11,0,162327.0,Demonstrations
01/04/2025,Israel,HaMerkaz,Protests,Peaceful protest,7,0,98609.0,Demonstrations
01/11/2025,Israel,HaMerkaz,Protests,Peaceful protest,7,0,80325.0,Demonstrations
01/18/2025,Israel,HaMerkaz,Protests,Peaceful protest,1,0,9072.0,Demonstrations
01/25/2025,Israel,HaMerkaz,Protests,Peaceful protest,6,0,94148.0,Demonstrations
02/01/2025,Israel,HaMerkaz,Protests,Peaceful protest,1,0,9072.0,Demonstrations
02/08/2025,Israel,HaMerkaz,Protests,Peaceful protest,8,0,122369.0,Demonstrations
02/15/2025,Israel,HaMerkaz,Protests,Peaceful protest,4,0,83968.0,Demonstrations
03/01/2025,Israel,HaMerkaz,Protests,Peaceful protest,5,0,137763.0,Demonstrations
03/08/2025,Israel,HaMerkaz,Protests,Peaceful protest,3,0,30018.0,Demonstrations
03/15/2025,Israel,HaMerkaz,Protests,Peaceful protest,3,0,40106.0,Demonstrations
03/22/2025,Israel,HaMerkaz,Protests,Peaceful protest,2,0,17363.0,Demonstrations
03/29/2025,Israel,HaMerkaz,Protests,Peaceful protest,1,0,9072.0,Demonstrations
04/05/2025,Israel,HaMerkaz,Protests,Peaceful protest,1,0,9072.0,Demonstrations
04/12/2025,Israel,HaMerkaz,Protests,Peaceful protest,2,0,48486.0,Demonstrations
04/19/2025,Israel,HaMerkaz,Protests,Peaceful protest,1,0,29287.0,Demonstrations
04/26/2025,Israel,HaMerkaz,Protests,Peaceful protest,3,0,44097.0,Demonstrations
05/03/2025,Israel,HaMerkaz,Protests,Peaceful protest,5,0,49522.0,Demonstrations
05/10/2025,Israel,HaMerkaz,Protests,Peaceful protest,15,0,161308.0,Demonstrations
05/17/2025,Israel,HaMerkaz,Protests,Peaceful protest,1,0,9072.0,Demonstrations
05/24/2025,Israel,HaMerkaz,Protests,Peaceful protest,8,0,96965.0,Demonstrations
05/31/2025,Israel,HaMerkaz,Protests,Peaceful protest,3,0,58055.0,Demonstrations
06/07/2025,Israel,HaMerkaz,Protests,Peaceful protest,8,0,83401.0,Demonstrations
06/21/2025,Israel,HaMerkaz,Protests,Peaceful protest,6,0,89789.0,Demonstrations
06/28/2025,Israel,HaMerkaz,Protests,Peaceful protest,6,0,80772.0,Demonstrations
07/05/2025,Israel,HaMerkaz,Protests,Peaceful protest,6,0,87098.0,Demonstrations
07/12/2025,Israel,HaMerkaz,Protests,Peaceful protest,6,0,76745.0,Demonstrations
07/19/2025,Israel,HaMerkaz,Protests,Peaceful protest,3,0,37471.0,Demonstrations
07/26/2025,Israel,HaMerkaz,Protests,Peaceful protest,10,0,171874.0,Demonstrations
08/02/2025,Israel,HaMerkaz,Protests,Peaceful protest,9,0,78141.0,Demonstrations
08/09/2025,Israel,HaMerkaz,Protests,Peaceful protest,9,0,45011.0,Demonstrations
08/16/2025,Israel,HaMerkaz,Protests,Peaceful protest,15,0,105975.0,Demonstrations
08/23/2025,Israel,HaMerkaz,Protests,Peaceful protest,24,0,292010.0,Demonstrations
08/30/2025,Israel,HaMerkaz,Protests,Peaceful protest,11,0,104257.0,Demonstrations
09/06/2025,Israel,HaMerkaz,Protests,Peaceful protest,4,0,46149.0,Demonstrations
09/13/2025,Israel,HaMerkaz,Protests,Peaceful protest,6,0,58655.0,Demonstrations
09/20/2025,Israel,HaMerkaz,Protests,Peaceful protest,3,0,38557.0,Demonstrations
09/27/2025,Israel,HaMerkaz,Protests,Peaceful protest,4,0,38638.0,Demonstrations
10/04/2025,Israel,HaMerkaz,Protests,Peaceful protest,9,0,108814.0,Demonstrations
10/11/2025,Israel,HaMerkaz,Protests,Peaceful protest,1,0,37468.0,Demonstrations
10/18/2025,Israel,HaMerkaz,Protests,Peaceful protest,2,0,46540.0,Demonstrations
03/14/2020,Israel,HaMerkaz,Protests,Protest with intervention,1,0,35467.0,Demonstrations
10/03/2020,Israel,HaMerkaz,Protests,Protest with intervention,1,0,14981.0,Demonstrations
10/17/2020,Israel,HaMerkaz,Protests,Protest with intervention,1,0,8588.0,Demonstrations
10/31/2020,Israel,HaMerkaz,Protests,Protest with intervention,4,0,33613.0,Demonstrations
11/07/2020,Israel,HaMerkaz,Protests,Protest with intervention,2,0,26664.0,Demonstrations
11/14/2020,Israel,HaMerkaz,Protests,Protest with intervention,1,0,26664.0,Demonstrations
11/21/2020,Israel,HaMerkaz,Protests,Protest with intervention,1,0,26664.0,Demonstrations
12/05/2020,Israel,HaMerkaz,Protests,Protest with intervention,1,0,18173.0,Demonstrations
12/12/2020,Israel,HaMerkaz,Protests,Protest with intervention,1,0,31963.0,Demonstrations
01/16/2021,Israel,HaMerkaz,Protests,Protest with intervention,1,0,32757.0,Demonstrations
01/23/2021,Israel,HaMerkaz,Protests,Protest with intervention,2,0,18544.0,Demonstrations
01/30/2021,Israel,HaMerkaz,Protests,Protest with intervention,1,0,27095.0,Demonstrations
02/13/2021,Israel,HaMerkaz,Protests,Protest with intervention,2,0,34138.0,Demonstrations
02/20/2021,Israel,HaMerkaz,Protests,Protest with intervention,1,0,10946.0,Demonstrations
03/06/2021,Israel,HaMerkaz,Protests,Protest with intervention,1,0,14912.0,Demonstrations
03/13/2021,Israel,HaMerkaz,Protests,Protest with intervention,1,0,7122.0,Demonstrations
06/12/2021,Israel,HaMerkaz,Protests,Protest with intervention,1,0,25176.0,Demonstrations
06/19/2021,Israel,HaMerkaz,Protests,Protest with intervention,1,0,12572.0,Demonstrations
06/26/2021,Israel,HaMerkaz,Protests,Protest with intervention,1,0,12572.0,Demonstrations
07/17/2021,Israel,HaMerkaz,Protests,Protest with intervention,1,0,12572.0,Demonstrations
07/24/2021,Israel,HaMerkaz,Protests,Protest with intervention,1,0,12572.0,Demonstrations
09/04/2021,Israel,HaMerkaz,Protests,Protest with intervention,1,0,5242.0,Demonstrations
09/18/2021,Israel,HaMerkaz,Protests,Protest with intervention,1,0,12572.0,Demonstrations
09/25/2021,Israel,HaMerkaz,Protests,Protest with intervention,2,0,22545.0,Demonstrations
10/02/2021,Israel,HaMerkaz,Protests,Protest with intervention,1,0,36347.0,Demonstrations
10/16/2021,Israel,HaMerkaz,Protests,Protest with intervention,1,0,1276.0,Demonstrations
11/27/2021,Israel,HaMerkaz,Protests,Protest with intervention,1,0,8801.0,Demonstrations
12/18/2021,Israel,HaMerkaz,Protests,Protest with intervention,1,0,12572.0,Demonstrations
01/01/2022,Israel,HaMerkaz,Protests,Protest with intervention,1,0,7026.0,Demonstrations
05/28/2022,Israel,HaMerkaz,Protests,Protest with intervention,1,0,27751.0,Demonstrations
06/18/2022,Israel,HaMerkaz,Protests,Protest with intervention,1,0,15591.0,Demonstrations
07/02/2022,Israel,HaMerkaz,Protests,Protest with intervention,1,0,4139.0,Demonstrations
08/27/2022,Israel,HaMerkaz,Protests,Protest with intervention,1,0,12042.0,Demonstrations
09/03/2022,Israel,HaMerkaz,Protests,Protest with intervention,1,0,25730.0,Demonstrations
09/17/2022,Israel,HaMerkaz,Protests,Protest with intervention,2,0,16170.0,Demonstrations
10/29/2022,Israel,HaMerkaz,Protests,Protest with intervention,1,0,8937.0,Demonstrations
01/14/2023,Israel,HaMerkaz,Protests,Protest with intervention,1,0,8291.0,Demonstrations
02/18/2023,Israel,HaMerkaz,Protests,Protest with intervention,1,0,36728.0,Demonstrations
02/25/2023,Israel,HaMerkaz,Protests,Protest with intervention,3,0,43506.0,Demonstrations
03/04/2023,Israel,HaMerkaz,Protests,Protest with intervention,3,0,33475.0,Demonstrations
03/11/2023,Israel,HaMerkaz,Protests,Protest with intervention,2,0,10295.0,Demonstrations
03/18/2023,Israel,HaMerkaz,Protests,Protest with intervention,3,0,58277.0,Demonstrations
05/13/2023,Israel,HaMerkaz,Protests,Protest with intervention,1,0,2509.0,Demonstrations
06/10/2023,Israel,HaMerkaz,Protests,Protest with intervention,1,0,15826.0,Demonstrations
06/24/2023,Israel,HaMerkaz,Protests,Protest with intervention,1,0,29287.0,Demonstrations
07/01/2023,Israel,HaMerkaz,Protests,Protest with intervention,5,0,55327.0,Demonstrations
07/08/2023,Israel,HaMerkaz,Protests,Protest with intervention,7,0,63307.0,Demonstrations
07/15/2023,Israel,HaMerkaz,Protests,Protest with intervention,6,0,70046.0,Demonstrations
07/22/2023,Israel,HaMerkaz,Protests,Protest with intervention,3,0,28786.0,Demonstrations
04/20/2024,Israel,HaMerkaz,Protests,Protest with intervention,1,0,28169.0,Demonstrations
05/25/2024,Israel,HaMerkaz,Protests,Protest with intervention,2,0,28169.0,Demonstrations
07/20/2024,Israel,HaMerkaz,Protests,Protest with intervention,1,0,7342.0,Demonstrations
08/03/2024,Israel,HaMerkaz,Protests,Protest with intervention,1,0,11283.0,Demonstrations
08/31/2024,Israel,HaMerkaz,Protests,Protest with intervention,2,0,15633.0,Demonstrations
09/14/2024,Israel,HaMerkaz,Protests,Protest with intervention,1,0,7342.0,Demonstrations
09/21/2024,Israel,HaMerkaz,Protests,Protest with intervention,1,0,1747.0,Demonstrations
11/02/2024,Israel,HaMerkaz,Protests,Protest with intervention,1,0,4960.0,Demonstrations
02/08/2025,Israel,HaMerkaz,Protests,Protest with intervention,1,0,7342.0,Demonstrations
05/17/2025,Israel,HaMerkaz,Protests,Protest with intervention,1,0,8291.0,Demonstrations
06/21/2025,Israel,HaMerkaz,Protests,Protest with intervention,1,0,9072.0,Demonstrations
07/05/2025,Israel,HaMerkaz,Protests,Protest with intervention,1,0,8291.0,Demonstrations
07/19/2025,Israel,HaMerkaz,Protests,Protest with intervention,1,0,29287.0,Demonstrations
07/26/2025,Israel,HaMerkaz,Protests,Protest with intervention,1,0,29287.0,Demonstrations
08/16/2025,Israel,HaMerkaz,Protests,Protest with intervention,5,0,68011.0,Demonstrations
08/23/2025,Israel,HaMerkaz,Protests,Protest with intervention,1,0,7342.0,Demonstrations
08/30/2025,Israel,HaMerkaz,Protests,Protest with intervention,3,0,20840.0,Demonstrations
09/13/2025,Israel,HaMerkaz,Protests,Protest with intervention,1,0,29287.0,Demonstrations
09/20/2025,Israel,HaMerkaz,Protests,Protest with intervention,4,0,56935.0,Demonstrations
09/27/2025,Israel,HaMerkaz,Protests,Protest with intervention,1,0,33767.0,Demonstrations
10/18/2025,Israel,HaMerkaz,Protests,Protest with intervention,1,0,9072.0,Demonstrations
11/07/2020,Israel,HaMerkaz,Riots,Mob violence,1,0,72827.0,Political violence
02/06/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,44485.0,Political violence
03/06/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,54866.0,Political violence
04/10/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,74635.0,Political violence
04/17/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,61542.0,Political violence
05/08/2021,Israel,HaMerkaz,Riots,Mob violence,8,1,137046.0,Political violence
05/15/2021,Israel,HaMerkaz,Riots,Mob violence,4,0,149135.0,Political violence
05/22/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,52145.0,Political violence
06/05/2021,Israel,HaMerkaz,Riots,Mob violence,2,0,52145.0,Political violence
06/12/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,52145.0,Political violence
06/19/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,52145.0,Political violence
08/14/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,74635.0,Political violence
09/11/2021,Israel,HaMerkaz,Riots,Mob violence,2,0,52145.0,Political violence
09/25/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,23359.0,Political violence
12/04/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,38518.0,Political violence
12/25/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,5092.0,Political violence
01/01/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,52956.0,Political violence
02/05/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,23732.0,Political violence
03/05/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,16442.0,Political violence
03/12/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,62498.0,Political violence
05/14/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,34706.0,Political violence
05/21/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,52956.0,Political violence
06/11/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,52956.0,Political violence
07/02/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,34706.0,Political violence
08/13/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,86668.0,Political violence
09/17/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,34706.0,Political violence
11/05/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,41817.0,Political violence
01/14/2023,Israel,HaMerkaz,Riots,Mob violence,1,0,53754.0,Political violence
01/28/2023,Israel,HaMerkaz,Riots,Mob violence,1,0,42447.0,Political violence
04/01/2023,Israel,HaMerkaz,Riots,Mob violence,1,0,24100.0,Political violence
09/30/2023,Israel,HaMerkaz,Riots,Mob violence,1,1,45857.0,Political violence
10/14/2023,Israel,HaMerkaz,Riots,Mob violence,1,0,88659.0,Political violence
10/28/2023,Israel,HaMerkaz,Riots,Mob violence,1,0,45857.0,Political violence
01/04/2020,Israel,HaMerkaz,Riots,Violent demonstration,1,0,85221.0,Demonstrations
03/07/2020,Israel,HaMerkaz,Riots,Violent demonstration,1,0,15090.0,Demonstrations
11/28/2020,Israel,HaMerkaz,Riots,Violent demonstration,1,0,34005.0,Demonstrations
01/30/2021,Israel,HaMerkaz,Riots,Violent demonstration,1,0,84751.0,Demonstrations
05/08/2021,Israel,HaMerkaz,Riots,Violent demonstration,9,1,215775.0,Demonstrations
05/15/2021,Israel,HaMerkaz,Riots,Violent demonstration,2,0,102088.0,Demonstrations
07/24/2021,Israel,HaMerkaz,Riots,Violent demonstration,3,0,99861.0,Demonstrations
09/11/2021,Israel,HaMerkaz,Riots,Violent demonstration,1,0,52145.0,Demonstrations
04/30/2022,Israel,HaMerkaz,Riots,Violent demonstration,1,0,52956.0,Demonstrations
05/07/2022,Israel,HaMerkaz,Riots,Violent demonstration,1,0,16610.0,Demonstrations
11/12/2022,Israel,HaMerkaz,Riots,Violent demonstration,1,0,86668.0,Demonstrations
03/11/2023,Israel,HaMerkaz,Riots,Violent demonstration,1,0,37709.0,Demonstrations
03/18/2023,Israel,HaMerkaz,Riots,Violent demonstration,2,0,105971.0,Demonstrations
03/25/2023,Israel,HaMerkaz,Riots,Violent demonstration,1,0,39706.0,Demonstrations
04/08/2023,Israel,HaMerkaz,Riots,Violent demonstration,1,0,63440.0,Demonstrations
04/22/2023,Israel,HaMerkaz,Riots,Violent demonstration,1,0,56558.0,Demonstrations
04/29/2023,Israel,HaMerkaz,Riots,Violent demonstration,2,0,119998.0,Demonstrations
06/24/2023,Israel,HaMerkaz,Riots,Violent demonstration,2,0,53622.0,Demonstrations
07/01/2023,Israel,HaMerkaz,Riots,Violent demonstration,4,0,60378.0,Demonstrations
07/08/2023,Israel,HaMerkaz,Riots,Violent demonstration,2,0,28536.0,Demonstrations
09/02/2023,Israel,HaMerkaz,Riots,Violent demonstration,1,0,39706.0,Demonstrations
09/09/2023,Israel,HaMerkaz,Riots,Violent demonstration,1,0,35229.0,Demonstrations
09/23/2023,Israel,HaMerkaz,Riots,Violent demonstration,1,0,45857.0,Demonstrations
03/02/2024,Israel,HaMerkaz,Riots,Violent demonstration,1,0,5582.0,Demonstrations
04/13/2024,Israel,HaMerkaz,Riots,Violent demonstration,1,0,1636.0,Demonstrations
05/04/2024,Israel,HaMerkaz,Riots,Violent demonstration,1,0,35229.0,Demonstrations
05/11/2024,Israel,HaMerkaz,Riots,Violent demonstration,1,0,56558.0,Demonstrations
06/22/2024,Israel,HaMerkaz,Riots,Violent demonstration,1,0,12595.0,Demonstrations
06/29/2024,Israel,HaMerkaz,Riots,Violent demonstration,1,0,7927.0,Demonstrations
07/27/2024,Israel,HaMerkaz,Riots,Violent demonstration,1,0,18393.0,Demonstrations
09/21/2024,Israel,HaMerkaz,Riots,Violent demonstration,2,0,96108.0,Demonstrations
11/02/2024,Israel,HaMerkaz,Riots,Violent demonstration,2,0,20341.0,Demonstrations
01/18/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,24100.0,Demonstrations
03/01/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,35229.0,Demonstrations
04/19/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,11108.0,Demonstrations
04/26/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,39706.0,Demonstrations
05/03/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,35229.0,Demonstrations
05/17/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,56558.0,Demonstrations
05/24/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,33962.0,Demonstrations
05/31/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,12965.0,Demonstrations
06/07/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,33962.0,Demonstrations
07/19/2025,Israel,HaMerkaz,Riots,Violent demonstration,3,0,105115.0,Demonstrations
07/26/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,90030.0,Demonstrations
