WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
08/30/2025,Middle East,Syria,Lattakia,Strategic developments,Arrests,2,0,,Strategic developments,3190,35.5854,35.9916
09/06/2025,Middle East,Syria,Lattakia,Strategic developments,Arrests,3,0,,Strategic developments,3190,35.5854,35.9916
09/13/2025,Middle East,Syria,Lattakia,Strategic developments,Arrests,3,0,,Strategic developments,3190,35.5854,35.9916
09/20/2025,Middle East,Syria,Lattakia,Strategic developments,Arrests,1,0,,Strategic developments,3190,35.5854,35.9916
10/04/2025,Middle East,Syria,Lattakia,Strategic developments,Arrests,4,0,,Strategic developments,3190,35.5854,35.9916
10/11/2025,Middle East,Syria,Lattakia,Strategic developments,Arrests,3,0,,Strategic developments,3190,35.5854,35.9916
10/18/2025,Middle East,Syria,Lattakia,Strategic developments,Arrests,2,0,,Strategic developments,3190,35.5854,35.9916
12/09/2017,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,2,0,,Strategic developments,3190,35.5854,35.9916
12/16/2017,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
04/07/2018,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
07/28/2018,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,2,0,,Strategic developments,3190,35.5854,35.9916
08/04/2018,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
08/11/2018,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,2,0,,Strategic developments,3190,35.5854,35.9916
08/18/2018,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
08/25/2018,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,5,0,,Strategic developments,3190,35.5854,35.9916
09/01/2018,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,3,0,,Strategic developments,3190,35.5854,35.9916
11/03/2018,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
11/10/2018,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
11/24/2018,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,2,0,,Strategic developments,3190,35.5854,35.9916
12/01/2018,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
01/26/2019,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
03/23/2019,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
06/01/2019,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
08/24/2019,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
09/14/2019,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
10/12/2019,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,2,0,,Strategic developments,3190,35.5854,35.9916
10/19/2019,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,2,0,,Strategic developments,3190,35.5854,35.9916
08/15/2020,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
09/26/2020,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
10/03/2020,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
09/28/2024,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
10/05/2024,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,2,0,,Strategic developments,3190,35.5854,35.9916
12/07/2024,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,3,0,,Strategic developments,3190,35.5854,35.9916
12/14/2024,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,2,0,,Strategic developments,3190,35.5854,35.9916
12/21/2024,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
12/28/2024,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
01/04/2025,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
02/15/2025,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
03/01/2025,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,3,0,,Strategic developments,3190,35.5854,35.9916
03/08/2025,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,2,0,,Strategic developments,3190,35.5854,35.9916
03/22/2025,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
04/26/2025,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,2,0,,Strategic developments,3190,35.5854,35.9916
05/17/2025,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,2,0,,Strategic developments,3190,35.5854,35.9916
08/30/2025,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,4,0,,Strategic developments,3190,35.5854,35.9916
09/20/2025,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,5,0,,Strategic developments,3190,35.5854,35.9916
10/04/2025,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
10/11/2025,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,1,0,,Strategic developments,3190,35.5854,35.9916
03/25/2017,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
05/20/2017,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
06/17/2017,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
08/26/2017,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
09/23/2017,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
12/30/2017,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
03/10/2018,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
04/21/2018,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3190,35.5854,35.9916
06/30/2018,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
07/07/2018,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3190,35.5854,35.9916
07/14/2018,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
07/21/2018,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3190,35.5854,35.9916
07/28/2018,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
08/04/2018,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
08/18/2018,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
11/24/2018,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
01/26/2019,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
04/20/2019,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
04/27/2019,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
08/10/2019,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
08/31/2019,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
12/21/2019,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3190,35.5854,35.9916
02/08/2020,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
02/22/2020,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
02/29/2020,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
03/14/2020,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
03/21/2020,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
07/11/2020,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
09/25/2021,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
11/18/2023,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
03/23/2024,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
09/07/2024,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
09/21/2024,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
03/08/2025,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3190,35.5854,35.9916
03/15/2025,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3190,35.5854,35.9916
03/22/2025,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,3,0,,Strategic developments,3190,35.5854,35.9916
04/05/2025,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
04/12/2025,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
04/19/2025,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
05/17/2025,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3190,35.5854,35.9916
06/07/2025,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3190,35.5854,35.9916
06/14/2025,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
07/26/2025,Middle East,Syria,Lattakia,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3190,35.5854,35.9916
12/23/2017,Middle East,Syria,Lattakia,Strategic developments,Headquarters or base established,1,0,,Strategic developments,3190,35.5854,35.9916
01/13/2018,Middle East,Syria,Lattakia,Strategic developments,Headquarters or base established,1,0,,Strategic developments,3190,35.5854,35.9916
02/10/2018,Middle East,Syria,Lattakia,Strategic developments,Headquarters or base established,1,0,,Strategic developments,3190,35.5854,35.9916
08/08/2020,Middle East,Syria,Lattakia,Strategic developments,Headquarters or base established,2,0,,Strategic developments,3190,35.5854,35.9916
10/08/2022,Middle East,Syria,Lattakia,Strategic developments,Headquarters or base established,1,0,,Strategic developments,3190,35.5854,35.9916
10/26/2019,Middle East,Syria,Lattakia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3190,35.5854,35.9916
07/16/2022,Middle East,Syria,Lattakia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3190,35.5854,35.9916
12/21/2024,Middle East,Syria,Lattakia,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3190,35.5854,35.9916
03/15/2025,Middle East,Syria,Lattakia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3190,35.5854,35.9916
04/12/2025,Middle East,Syria,Lattakia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3190,35.5854,35.9916
08/04/2018,Middle East,Syria,Lattakia,Strategic developments,Non-violent transfer of territory,1,0,,Strategic developments,3190,35.5854,35.9916
06/22/2019,Middle East,Syria,Lattakia,Strategic developments,Non-violent transfer of territory,1,0,,Strategic developments,3190,35.5854,35.9916
12/07/2024,Middle East,Syria,Lattakia,Strategic developments,Non-violent transfer of territory,1,0,,Strategic developments,3190,35.5854,35.9916
05/05/2018,Middle East,Syria,Lattakia,Strategic developments,Other,1,0,,Strategic developments,3190,35.5854,35.9916
08/04/2018,Middle East,Syria,Lattakia,Strategic developments,Other,1,0,,Strategic developments,3190,35.5854,35.9916
09/01/2018,Middle East,Syria,Lattakia,Strategic developments,Other,1,0,,Strategic developments,3190,35.5854,35.9916
03/07/2020,Middle East,Syria,Lattakia,Strategic developments,Other,2,0,,Strategic developments,3190,35.5854,35.9916
12/07/2024,Middle East,Syria,Lattakia,Strategic developments,Other,2,0,,Strategic developments,3190,35.5854,35.9916
12/21/2024,Middle East,Syria,Lattakia,Strategic developments,Other,1,0,,Strategic developments,3190,35.5854,35.9916
01/18/2025,Middle East,Syria,Lattakia,Strategic developments,Other,1,0,,Strategic developments,3190,35.5854,35.9916
03/01/2025,Middle East,Syria,Lattakia,Strategic developments,Other,1,0,,Strategic developments,3190,35.5854,35.9916
03/08/2025,Middle East,Syria,Lattakia,Strategic developments,Other,4,0,,Strategic developments,3190,35.5854,35.9916
03/15/2025,Middle East,Syria,Lattakia,Strategic developments,Other,1,0,,Strategic developments,3190,35.5854,35.9916
03/22/2025,Middle East,Syria,Lattakia,Strategic developments,Other,2,0,,Strategic developments,3190,35.5854,35.9916
04/26/2025,Middle East,Syria,Lattakia,Strategic developments,Other,2,0,,Strategic developments,3190,35.5854,35.9916
05/10/2025,Middle East,Syria,Lattakia,Strategic developments,Other,1,0,,Strategic developments,3190,35.5854,35.9916
08/16/2025,Middle East,Syria,Lattakia,Strategic developments,Other,1,0,,Strategic developments,3190,35.5854,35.9916
09/13/2025,Middle East,Syria,Lattakia,Strategic developments,Other,1,0,,Strategic developments,3190,35.5854,35.9916
03/08/2025,Middle East,Syria,Lattakia,Violence against civilians,Abduction/forced disappearance,1,0,3200,Political violence,3190,35.5854,35.9916
03/22/2025,Middle East,Syria,Lattakia,Violence against civilians,Abduction/forced disappearance,1,0,16156,Political violence,3190,35.5854,35.9916
04/12/2025,Middle East,Syria,Lattakia,Violence against civilians,Abduction/forced disappearance,1,0,264,Political violence,3190,35.5854,35.9916
05/03/2025,Middle East,Syria,Lattakia,Violence against civilians,Abduction/forced disappearance,2,0,13394,Political violence,3190,35.5854,35.9916
05/10/2025,Middle East,Syria,Lattakia,Violence against civilians,Abduction/forced disappearance,1,0,29216,Political violence,3190,35.5854,35.9916
05/24/2025,Middle East,Syria,Lattakia,Violence against civilians,Abduction/forced disappearance,3,0,12616,Political violence,3190,35.5854,35.9916
07/26/2025,Middle East,Syria,Lattakia,Violence against civilians,Abduction/forced disappearance,1,0,32100,Political violence,3190,35.5854,35.9916
09/20/2025,Middle East,Syria,Lattakia,Violence against civilians,Abduction/forced disappearance,1,0,58805,Political violence,3190,35.5854,35.9916
10/04/2025,Middle East,Syria,Lattakia,Violence against civilians,Abduction/forced disappearance,2,0,58805,Political violence,3190,35.5854,35.9916
02/04/2017,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,,Political violence,3190,35.5854,35.9916
03/03/2018,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,2,,Political violence,3190,35.5854,35.9916
03/31/2018,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,0,,Political violence,3190,35.5854,35.9916
04/14/2018,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,,Political violence,3190,35.5854,35.9916
08/11/2018,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,14,,Political violence,3190,35.5854,35.9916
10/20/2018,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,2,,Political violence,3190,35.5854,35.9916
11/17/2018,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,,Political violence,3190,35.5854,35.9916
04/06/2019,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,0,,Political violence,3190,35.5854,35.9916
12/07/2019,Middle East,Syria,Lattakia,Violence against civilians,Attack,2,3,,Political violence,3190,35.5854,35.9916
03/07/2020,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,13759,Political violence,3190,35.5854,35.9916
09/25/2021,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,108523,Political violence,3190,35.5854,35.9916
10/02/2021,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,108523,Political violence,3190,35.5854,35.9916
09/10/2022,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,0,177,Political violence,3190,35.5854,35.9916
09/24/2022,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,0,2840,Political violence,3190,35.5854,35.9916
02/04/2023,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,6132,Political violence,3190,35.5854,35.9916
05/13/2023,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,3949,Political violence,3190,35.5854,35.9916
08/26/2023,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,101,Political violence,3190,35.5854,35.9916
01/20/2024,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,2,4158,Political violence,3190,35.5854,35.9916
12/07/2024,Middle East,Syria,Lattakia,Violence against civilians,Attack,2,3,34278,Political violence,3190,35.5854,35.9916
12/21/2024,Middle East,Syria,Lattakia,Violence against civilians,Attack,3,3,123526,Political violence,3190,35.5854,35.9916
12/28/2024,Middle East,Syria,Lattakia,Violence against civilians,Attack,4,8,55401,Political violence,3190,35.5854,35.9916
01/04/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,2,4,37135,Political violence,3190,35.5854,35.9916
01/11/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,4,3,162287,Political violence,3190,35.5854,35.9916
01/18/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,3,3,158348,Political violence,3190,35.5854,35.9916
02/01/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,34278,Political violence,3190,35.5854,35.9916
02/08/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,4,4,171063,Political violence,3190,35.5854,35.9916
02/15/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,5,5,48599,Political violence,3190,35.5854,35.9916
02/22/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,0,16156,Political violence,3190,35.5854,35.9916
03/01/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,9,117,193181,Political violence,3190,35.5854,35.9916
03/08/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,42,590,369336,Political violence,3190,35.5854,35.9916
03/15/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,11,107,212611,Political violence,3190,35.5854,35.9916
03/22/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,7,12,188295,Political violence,3190,35.5854,35.9916
03/29/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,15627,Political violence,3190,35.5854,35.9916
04/05/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,4,6,214203,Political violence,3190,35.5854,35.9916
04/12/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,3,3,41113,Political violence,3190,35.5854,35.9916
04/19/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,3,2,144619,Political violence,3190,35.5854,35.9916
04/26/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,8,7,243857,Political violence,3190,35.5854,35.9916
05/03/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,3,6,54223,Political violence,3190,35.5854,35.9916
05/10/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,3,5,34192,Political violence,3190,35.5854,35.9916
05/17/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,3,2,16955,Political violence,3190,35.5854,35.9916
05/24/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,2,6,7784,Political violence,3190,35.5854,35.9916
05/31/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,2,5,37291,Political violence,3190,35.5854,35.9916
06/07/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,3,4,153393,Political violence,3190,35.5854,35.9916
06/14/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,4,5,41519,Political violence,3190,35.5854,35.9916
06/21/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,4,5,166447,Political violence,3190,35.5854,35.9916
06/28/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,2,1,29216,Political violence,3190,35.5854,35.9916
07/05/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,3,4,19945,Political violence,3190,35.5854,35.9916
07/19/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,13517,Political violence,3190,35.5854,35.9916
07/26/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,118206,Political violence,3190,35.5854,35.9916
08/02/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,3,3,9847,Political violence,3190,35.5854,35.9916
08/16/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,2,2,82039,Political violence,3190,35.5854,35.9916
08/30/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,1679,Political violence,3190,35.5854,35.9916
09/06/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,2,1,93083,Political violence,3190,35.5854,35.9916
09/20/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,13517,Political violence,3190,35.5854,35.9916
10/04/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,3,2,163222,Political violence,3190,35.5854,35.9916
10/11/2025,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,118206,Political violence,3190,35.5854,35.9916
01/14/2017,Middle East,Syria,Quneitra,Battles,Armed clash,1,0,,Political violence,3191,33.0113,35.7989
01/21/2017,Middle East,Syria,Quneitra,Battles,Armed clash,3,2,,Political violence,3191,33.0113,35.7989
01/28/2017,Middle East,Syria,Quneitra,Battles,Armed clash,3,25,,Political violence,3191,33.0113,35.7989
02/25/2017,Middle East,Syria,Quneitra,Battles,Armed clash,2,10,,Political violence,3191,33.0113,35.7989
03/04/2017,Middle East,Syria,Quneitra,Battles,Armed clash,4,1,,Political violence,3191,33.0113,35.7989
03/11/2017,Middle East,Syria,Quneitra,Battles,Armed clash,1,1,,Political violence,3191,33.0113,35.7989
03/25/2017,Middle East,Syria,Quneitra,Battles,Armed clash,2,0,,Political violence,3191,33.0113,35.7989
04/01/2017,Middle East,Syria,Quneitra,Battles,Armed clash,6,20,,Political violence,3191,33.0113,35.7989
04/15/2017,Middle East,Syria,Quneitra,Battles,Armed clash,9,2,,Political violence,3191,33.0113,35.7989
04/22/2017,Middle East,Syria,Quneitra,Battles,Armed clash,1,0,,Political violence,3191,33.0113,35.7989
05/06/2017,Middle East,Syria,Quneitra,Battles,Armed clash,2,20,,Political violence,3191,33.0113,35.7989
05/13/2017,Middle East,Syria,Quneitra,Battles,Armed clash,2,0,,Political violence,3191,33.0113,35.7989
05/27/2017,Middle East,Syria,Quneitra,Battles,Armed clash,4,10,,Political violence,3191,33.0113,35.7989
06/10/2017,Middle East,Syria,Quneitra,Battles,Armed clash,2,10,,Political violence,3191,33.0113,35.7989
06/17/2017,Middle East,Syria,Quneitra,Battles,Armed clash,2,10,,Political violence,3191,33.0113,35.7989
06/24/2017,Middle East,Syria,Quneitra,Battles,Armed clash,13,72,,Political violence,3191,33.0113,35.7989
07/01/2017,Middle East,Syria,Quneitra,Battles,Armed clash,6,19,,Political violence,3191,33.0113,35.7989
07/08/2017,Middle East,Syria,Quneitra,Battles,Armed clash,6,16,,Political violence,3191,33.0113,35.7989
07/22/2017,Middle East,Syria,Quneitra,Battles,Armed clash,2,10,,Political violence,3191,33.0113,35.7989
07/29/2017,Middle East,Syria,Quneitra,Battles,Armed clash,2,0,,Political violence,3191,33.0113,35.7989
08/12/2017,Middle East,Syria,Quneitra,Battles,Armed clash,1,0,,Political violence,3191,33.0113,35.7989
08/19/2017,Middle East,Syria,Quneitra,Battles,Armed clash,1,2,,Political violence,3191,33.0113,35.7989
08/26/2017,Middle East,Syria,Quneitra,Battles,Armed clash,2,0,,Political violence,3191,33.0113,35.7989
09/02/2017,Middle East,Syria,Quneitra,Battles,Armed clash,2,10,,Political violence,3191,33.0113,35.7989
09/09/2017,Middle East,Syria,Quneitra,Battles,Armed clash,1,10,,Political violence,3191,33.0113,35.7989
09/16/2017,Middle East,Syria,Quneitra,Battles,Armed clash,2,0,,Political violence,3191,33.0113,35.7989
09/30/2017,Middle East,Syria,Quneitra,Battles,Armed clash,1,1,,Political violence,3191,33.0113,35.7989
10/07/2017,Middle East,Syria,Quneitra,Battles,Armed clash,1,0,,Political violence,3191,33.0113,35.7989
10/14/2017,Middle East,Syria,Quneitra,Battles,Armed clash,2,0,,Political violence,3191,33.0113,35.7989
10/21/2017,Middle East,Syria,Quneitra,Battles,Armed clash,1,10,,Political violence,3191,33.0113,35.7989
10/28/2017,Middle East,Syria,Quneitra,Battles,Armed clash,3,31,,Political violence,3191,33.0113,35.7989
11/04/2017,Middle East,Syria,Quneitra,Battles,Armed clash,9,35,,Political violence,3191,33.0113,35.7989
11/11/2017,Middle East,Syria,Quneitra,Battles,Armed clash,1,0,,Political violence,3191,33.0113,35.7989
11/18/2017,Middle East,Syria,Quneitra,Battles,Armed clash,1,1,,Political violence,3191,33.0113,35.7989
11/25/2017,Middle East,Syria,Quneitra,Battles,Armed clash,2,0,,Political violence,3191,33.0113,35.7989
12/02/2017,Middle East,Syria,Quneitra,Battles,Armed clash,1,0,,Political violence,3191,33.0113,35.7989
12/16/2017,Middle East,Syria,Quneitra,Battles,Armed clash,2,10,,Political violence,3191,33.0113,35.7989
02/10/2018,Middle East,Syria,Quneitra,Battles,Armed clash,1,10,,Political violence,3191,33.0113,35.7989
02/24/2018,Middle East,Syria,Quneitra,Battles,Armed clash,1,0,,Political violence,3191,33.0113,35.7989
04/07/2018,Middle East,Syria,Quneitra,Battles,Armed clash,1,0,,Political violence,3191,33.0113,35.7989
04/21/2018,Middle East,Syria,Quneitra,Battles,Armed clash,1,0,,Political violence,3191,33.0113,35.7989
04/28/2018,Middle East,Syria,Quneitra,Battles,Armed clash,3,0,,Political violence,3191,33.0113,35.7989
05/05/2018,Middle East,Syria,Quneitra,Battles,Armed clash,2,0,,Political violence,3191,33.0113,35.7989
06/02/2018,Middle East,Syria,Quneitra,Battles,Armed clash,2,1,,Political violence,3191,33.0113,35.7989
06/09/2018,Middle East,Syria,Quneitra,Battles,Armed clash,1,0,,Political violence,3191,33.0113,35.7989
06/16/2018,Middle East,Syria,Quneitra,Battles,Armed clash,4,10,,Political violence,3191,33.0113,35.7989
06/30/2018,Middle East,Syria,Quneitra,Battles,Armed clash,4,10,,Political violence,3191,33.0113,35.7989
07/07/2018,Middle East,Syria,Quneitra,Battles,Armed clash,1,10,,Political violence,3191,33.0113,35.7989
